,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
85,110,77.6259,0.0041,0.3791,85.8322,0.0492,0.4714,174.9099,0.8895,0.8557,297.1438,2.9864,0.0382,316.1038,2.8513,0.0714,368.4683,1.9595,0.2242,378.7988,1.4044,0.081,492.9237,9.0465,1.1149,2050.539,445.2292,56.0463,-13.08759956,1.825606,1.157826,156.113358
86,113,91.4795,0.0069,0.4304,104.8404,0.0119,0.3982,174.2703,1.3888,0.9619,289.7676,2.8406,0.2412,311.2456,3.2264,0.1025,327.6985,3.7622,0.0701,422.1846,0.4529,0.1498,475.0025,4.013,0.4143,1954.5618,364.169,60.5224,-12.38353334,1.923357,1.168628,141.718246
87,114,86.0295,0.007,0.4175,102.1892,0.0188,0.331,172.2739,1.2239,0.8264,296.4429,2.4035,0.1755,322.1421,3.7602,0.127,343.151,3.1715,0.0425,404.0005,0.1825,0.1647,453.4087,4.2783,0.4888,2007.8004,353.7104,57.072,-11.3419295,1.915757,1.16126,140.957764
88,115,85.6349,0.014,0.4189,104.381,0.0317,0.3448,173.8323,0.9257,0.7841,319.3015,2.9877,0.1332,334.0724,2.4942,0.0259,354.1051,4.2472,0.1731,401.6767,0.1895,0.199,491.7891,6.3497,0.7419,1999.4685,384.0572,50.8421,-11.48449977,1.870048,1.162735,143.953659
89,116,83.9252,0.0225,0.4643,103.523,0.0458,0.372,174.1561,0.6451,0.8066,322.6555,2.761,0.0629,364.5727,3.3943,0.1549,384.78,3.1537,0.0701,399.5546,1.173,0.2119,539.6567,7.3493,1.1931,1978.2666,428.4976,46.2934,-10.42664341,1.816205,1.166673,150.604355
90,117,71.9341,0.0344,0.3875,83.3415,0.0609,0.3589,170.8699,0.5618,0.8901,326.2935,1.8504,0.072,333.9715,3.4984,0.1605,369.9832,1.2104,0.0434,377.6105,2.6684,0.3483,504.5661,8.3906,1.2655,2071.2509,439.555,48.9342,-11.42664334,1.810487,1.154731,157.610748
91,118,90.6838,0.0107,0.422,101.7242,0.0276,0.3969,172.7275,0.5441,1.0653,323.0246,3.1053,0.0763,352.2985,3.1733,0.0656,378.2404,5.1527,0.2342,387.1884,0.9277,0.1056,487.6078,5.3541,1.1174,1984.5481,427.4346,50.9722,-13.77723305,1.838307,1.1666,161.644409
92,119,92.1924,0.0114,0.3477,95.9807,0.0273,0.3895,171.634,0.9543,0.9415,298.3686,3.5051,0.0373,323.1321,4.1722,0.1254,344.201,5.114,0.1971,364.2417,0.2491,0.0665,427.6702,2.9296,0.6851,2037.9025,391.983,58.3942,-15.15217022,1.896933,1.158527,163.083817
93,120,93.9809,0.0172,0.326,100.4906,0.0375,0.3917,171.2188,1.4106,0.9746,280.7903,4.5815,0.133,302.6079,3.9626,0.0694,318.6822,4.5955,0.0609,373.4166,0.1316,0.0762,426.2583,1.3265,0.426,2021.8884,376.5027,64.1141,-15.40292321,1.933972,1.16044,163.513184
94,121,96.4809,0.0393,0.3623,102.7246,0.0133,0.3981,168.984,1.4618,1.0727,280.1998,4.6916,0.1704,297.5286,2.6444,0.0403,304.3741,6.3247,0.062,388.2235,0.331,0.1037,444.8199,1.1933,0.3772,1986.093,384.6188,63.9529,-15.30252161,1.933792,1.16529,163.347382
95,122,90.2916,0.0045,0.3573,92.6605,0.0054,0.3839,165.4531,1.5025,1.0954,272.3108,3.0932,0.047,297.2073,3.5012,0.0576,316.3097,7.2359,0.2076,356.0335,0.2159,0.046,433.9824,2.261,0.482,2045.6491,401.8586,62.8941,-16.08653261,1.909148,1.157333,161.634613
96,123,94.2427,0.0021,0.4473,100.2773,0.0085,0.4441,171.196,0.9974,1.1302,299.0297,2.654,0.0791,314.3488,3.0561,0.0588,370.1037,8.1,0.2511,406.484,0.4081,0.0172,504.9142,4.4577,0.8621,1962.6105,435.5662,56.9038,-15.89702459,1.853301,1.169304,157.20636
97,124,72.7707,0.0221,0.4421,89.1563,0.0624,0.4579,174.704,0.6226,1.0648,319.8972,2.6383,0.0533,341.7317,2.9008,0.0692,363.679,0.8717,0.089,391.6319,3.0195,0.2489,518.4512,10.2657,1.3598,2043.0123,461.0352,53.2457,-13.43323207,1.814644,1.158347,151.058685
98,125,71.718,0.0199,0.4695,95.7089,0.0618,0.4872,178.1728,0.603,0.9714,315.5594,2.5159,0.0402,346.7426,2.9667,0.0862,380.2834,0.9974,0.0864,402.7088,1.9164,0.2446,545.8095,12.1847,1.5348,2006.7111,462.4294,50.6223,-12.68856595,1.80379,1.163153,146.021271
99,126,78.2555,0.0151,0.5094,101.0511,0.0589,0.5175,180.5956,0.6143,1.0327,328.2945,2.4375,0.0819,347.0375,3.1245,0.1642,383.289,2.5108,0.1187,401.4053,1.1408,0.1389,525.6769,11.327,1.2938,1986.3236,452.0749,54.5449,-12.09330997,1.82934,1.165276,143.783981
100,127,77.4416,0.0128,0.5088,97.7751,0.0405,0.4988,179.99,0.7469,1.1759,321.6244,3.3862,0.2388,337.812,3.1066,0.0803,360.8919,1.9485,0.0634,381.2079,1.7877,0.0914,463.6909,8.3859,0.9107,2041.4796,430.0061,65.1213,-12.88641986,1.877339,1.157309,144.282776
101,128,88.1291,0.015,0.5457,108.3152,0.0363,0.5333,176.7303,1.0606,1.2908,305.7481,4.5009,0.1777,325.1666,2.7053,0.0514,337.4727,5.5801,0.1323,411.3456,0.3335,0.1398,480.3798,3.7874,0.7124,1947.5037,426.9593,74.3394,-14.59274505,1.913218,1.170215,147.374954
102,129,85.7501,0.0374,0.4935,96.2126,0.0386,0.483,171.3252,1.5323,1.1304,285.0173,3.389,0.0769,298.8689,4.2443,0.0377,309.3168,4.947,0.0731,371.6733,0.3639,0.2555,438.8712,2.6837,0.4697,2034.8567,426.7605,81.406,-15.82655521,1.936738,1.158475,153.212753
103,131,90.5492,0.0208,0.4754,93.8996,0.0067,0.5347,171.1982,1.0679,1.3053,291.4191,2.7082,0.0366,319.2358,2.8921,0.0059,346.2581,10.5738,0.2262,386.902,0.6184,0.3357,438.5765,2.6212,0.5019,2016.2798,481.4102,77.8744,-15.53940664,1.884483,1.162162,166.240662
104,132,80.1875,0.0115,0.4999,84.0479,0.0079,0.592,170.45,0.8464,1.6825,275.3271,3.1443,0.0344,314.6558,3.1116,0.021,356.5082,0.9866,0.0428,370.4127,5.1542,0.1667,431.3928,10.3963,0.6511,2061.1525,522.309,72.0772,-17.4885782,1.842066,1.15703,172.542557
105,133,82.0189,0.0115,0.5999,92.2009,0.0021,0.6266,172.459,0.4128,1.9015,283.9219,2.9188,0.0121,340.9371,3.1667,0.0035,376.1234,0.9086,0.0574,411.4344,3.1502,0.1485,458.4263,14.1766,0.8394,2003.836,547.375,68.2057,-17.81858571,1.808493,1.165785,174.233566
106,134,69.3959,0.0518,0.5869,75.2976,0.0114,0.5886,175.0112,0.3722,1.6676,308.9849,3.1653,0.011,322.8548,2.7263,0.0696,346.0603,0.9023,0.3026,373.979,0.0991,0.1283,451.9211,17.3938,0.7863,2082.8102,546.0138,70.7526,-17.15844519,1.815452,1.154713,169.735916
107,135,83.8806,0.0851,0.6513,91.5549,0.0006,0.628,171.8307,0.6034,1.5638,307.3927,3.1799,0.0112,320.2851,2.8211,0.0057,380.1522,4.4638,0.4003,410.731,0.6798,0.0556,433.1699,11.6728,0.9072,2016.4275,537.5889,76.9234,-17.83458721,1.839767,1.163037,164.893341
108,137,81.8748,0.0888,0.6312,92.2328,0.0162,0.6522,165.1859,0.977,2.0066,315.8023,3.2245,0.0222,319.8546,2.8963,0.0055,339.4375,12.2895,0.3812,373.6399,1.8848,0.3025,404.7646,1.3012,0.6701,2043.5481,514.1664,90.2338,-17.4036761,1.89843,1.158087,164.128616
109,138,91.2965,0.0352,0.6673,100.8461,0.0059,0.6356,166.8227,0.9039,2.0942,292.4366,2.8872,0.0099,317.8768,3.0957,0.0387,358.0554,14.9312,0.2987,406.2403,0.4761,0.2078,434.1072,1.3964,0.4463,1968.2942,518.4135,83.4554,-18.12305356,1.883454,1.168883,168.914246
110,140,87.9605,0.0402,0.5992,89.1881,0.0131,0.5724,171.2585,0.5366,1.5422,288.2024,2.7995,0.0091,333.8232,3.1725,0.0122,376.2905,2.5022,0.1721,391.8883,1.6543,0.2093,424.0927,12.6959,0.5918,2019.0727,511.129,72.2142,-16.97376899,1.845734,1.162746,168.702499
111,141,80.4718,0.0455,0.5924,84.3847,0.0932,0.5678,170.5866,0.4232,1.5726,309.1554,2.6635,0.0108,347.2194,3.0765,0.024,362.3697,0.4515,0.1498,394.1292,3.1025,0.5149,440.1185,13.7918,0.9913,2033.8336,520.9622,70.729,-15.42287803,1.834833,1.160654,164.092941
112,142,72.5395,0.0189,0.5095,78.0759,0.1201,0.5496,171.3394,0.5658,1.4954,303.6193,2.9794,0.0177,320.6277,3.1997,0.0271,342.9973,0.0489,0.104,382.743,1.4094,0.6274,444.9623,14.9191,0.866,2068.5546,508.4678,67.5009,-16.39633429,1.829382,1.156008,163.62619
113,143,87.4548,0.0052,0.4935,93.7214,0.0415,0.5542,172.7228,0.4179,1.2571,325.5897,2.6021,0.015,328.312,2.6121,0.0069,383.833,0.6149,0.1021,393.5371,5.3538,0.2223,462.6797,10.4474,0.9819,1998.6289,497.8176,62.6073,-14.55961252,1.821648,1.165786,167.293823
114,144,72.3031,0.0161,0.3696,76.2176,0.0407,0.4403,175.6763,0.6046,0.8882,314.2245,2.8837,0.0209,322.9713,2.6178,0.0162,337.272,1.4766,0.1207,343.9518,0.9521,0.0887,428.2421,10.5724,0.4093,2099.2862,452.1049,61.6623,-11.74635969,1.842932,1.15175,171.158066
115,145,87.3433,0.0167,0.4355,92.6713,0.0021,0.3929,172.8424,0.7281,0.8178,303.1474,2.6486,0.0435,324.6416,2.5533,0.0095,352.4401,4.039,0.0697,374.1794,3.4114,0.0445,425.5805,4.8295,0.3696,2037.1758,439.6235,63.7696,-11.84820456,1.854563,1.159888,172.339722
116,146,84.3299,0.0102,0.4457,99.7245,0.0082,0.4127,170.6367,0.8281,0.9124,295.3802,2.6381,0.0131,331.1171,2.7385,0.0112,348.3849,5.0027,0.1508,373.0555,3.9317,0.169,431.2388,2.8507,0.5104,2023.583,433.3675,65.5628,-13.48424863,1.863797,1.161336,169.054916
117,147,80.4187,0.007,0.4914,101.0518,0.0362,0.4254,169.0908,1.0308,1.1109,277.2996,2.6463,0.029,334.2653,4.4761,0.0899,341.3731,4.7709,0.0895,372.1827,2.6082,0.1618,442.6516,2.2358,0.6379,2036.7,430.4537,67.048,-15.52359338,1.874136,1.158958,160.917297
118,148,84.6562,0.005,0.5531,112.7909,0.0317,0.4606,169.1764,1.143,1.2492,278.9164,2.6578,0.0217,321.6922,3.3677,0.0844,350.7469,6.8369,0.2228,416.1567,0.4342,0.1541,491.725,3.5646,0.797,1945.3984,423.4068,65.3737,-16.12468521,1.878634,1.171029,150.888092
119,150,65.584,0.0362,0.5238,115.4399,0.0204,0.4733,169.6778,1.0131,1.468,283.367,2.7854,0.0182,315.0141,3.192,0.147,373.8717,3.2867,0.2731,403.5963,0.2754,0.2065,496.435,9.2052,1.1088,1969.8256,407.1024,55.0754,-15.21448196,1.856385,1.167555,143.461731
120,151,58.6841,0.0369,0.5219,115.2618,0.0029,0.4759,171.0011,0.75,1.6679,309.3999,2.6352,0.0118,326.7232,2.9206,0.187,385.0971,1.1037,0.2669,397.7942,2.0583,0.2276,530.024,10.5144,1.5035,1983.9982,441.8614,49.9441,-14.88698449,1.819646,1.166185,147.871277
121,152,65.7937,0.0367,0.466,110.6089,0.0022,0.4516,173.7641,0.66,1.6088,319.5864,3.3949,0.0325,324.5127,2.3076,0.1402,367.8241,0.3015,0.116,390.8251,3.001,0.259,525.0559,10.3934,1.3282,2018.543,451.2036,48.8325,-14.9753379,1.81299,1.161913,153.969376
122,153,88.407,0.0416,0.4503,112.4753,0.0032,0.4005,176.3851,0.6515,1.1899,332.3069,3.4498,0.1195,343.1712,3.3874,0.1149,373.1718,4.8236,0.1226,399.3981,0.2848,0.1269,507.5667,6.4718,0.941,1970.3635,432.6233,52.9823,-12.04342292,1.845684,1.168035,157.467346
123,154,83.349,0.0208,0.376,100.8971,0.0027,0.3694,175.1414,1.3355,0.8267,289.2805,6.3003,0.1283,325.2471,3.1654,0.0476,354.0331,0.9766,0.0701,378.9491,1.0729,0.0668,442.9888,3.0747,0.593,2064.7883,388.923,61.6881,-9.672752895,1.91027,1.154167,157.744812
124,155,102.6375,0.0197,0.4006,112.7923,0.0174,0.3563,174.4921,1.613,0.7361,265.4639,6.0494,0.1374,307.9157,2.7246,0.0395,349.346,2.3401,0.0402,411.5083,0.4798,0.0828,465.5181,1.2352,0.5237,1969.0571,355.8779,66.0612,-11.95958759,1.955017,1.16681,155.008392
125,156,93.5408,0.0022,0.4027,111.1327,0.062,0.357,173.5151,1.732,0.8728,252.0666,4.696,0.1628,293.3761,3.2423,0.0119,326.0473,2.6155,0.018,383.2593,0.3641,0.0462,425.5998,0.7165,0.7288,2012.3824,345.1621,73.435,-13.06237366,1.98251,1.160646,150.587616
126,157,92.4983,0.0013,0.4298,108.8294,0.0976,0.331,174.126,1.5355,0.7797,272.0559,3.5633,0.0875,284.961,3.7777,0.0356,311.977,3.5732,0.0459,388,0.3066,0.0735,431.629,1.4436,0.6131,2014.119,338.1578,67.3846,-13.45362615,1.960717,1.16065,147.403702
127,158,95.4677,0.002,0.4873,106.6948,0.0422,0.3557,178.7282,1.0458,0.6781,289.952,2.6215,0.0467,312.042,3.0076,0.0529,352.717,4.8526,0.1262,412.9867,0.464,0.0767,488.6157,4.4668,0.7078,1968.942,372.97,56.3649,-12.3369721,1.886438,1.167206,146.740997
128,159,66.2965,0.0226,0.41,86.445,0.0348,0.3723,177.6837,0.8717,0.59,292.8831,2.9674,0.0254,301.7314,2.9588,0.0118,355.8215,0.4482,0.1487,373.6963,1.2465,0.1884,529.1714,10.4331,1.1667,2067.7851,415.7326,48.6655,-10.87023023,1.806882,1.154846,147.820343
129,160,69.8233,0.0253,0.4979,87.2035,0.024,0.4017,177.4728,0.7455,0.7411,293.5828,3.0667,0.0611,311.5195,2.8199,0.0136,386.9211,1.1428,0.1342,411.3835,0.757,0.1491,587.82,10.9443,1.6344,2000.5623,445.4831,43.4263,-11.16572469,1.7629,1.165099,148.763672
130,161,73.6086,0.0184,0.5056,86.1839,0.0183,0.4052,174.3687,0.7289,0.9263,310.4797,2.6466,0.1111,339.5887,2.8834,0.0361,375.2929,1.9055,0.1469,398.8487,0.7212,0.2674,535.184,10.5855,1.6315,2034.9572,451.2693,50.6646,-12.02742142,1.798873,1.159332,148.952881
131,162,89.7567,0.0053,0.5527,98.1168,0.0034,0.4183,170.9226,1.0355,1.0442,313.6852,3.0594,0.1683,343.9431,3.782,0.0891,351.4005,5.7528,0.1318,413.4309,0.398,0.2382,471.7215,4.0712,1.0418,2001.2254,428.3066,64.1729,-14.54587005,1.881195,1.162803,148.968246
132,163,95.5524,0.0031,0.6116,103.9507,0.021,0.462,167.8479,1.7117,1.1195,256.0177,8.1289,0.2366,329.6493,2.6015,0.0468,354.3599,2.4635,0.0391,422.7062,0.3379,0.4815,459.1563,0.7786,0.8031,1963.9525,412.3379,83.0028,-14.52127166,1.96919,1.167223,150.889389
133,164,91.1201,0.0122,0.5892,94.2771,0.1004,0.4612,156.3104,3.6476,0.9171,194.2806,5.6044,0.8398,335.3021,2.4074,0.0177,349.9366,2.9094,0.0708,383.2407,0.073,0.2745,413.5391,0.193,0.8739,2037.2724,393.1395,99.5621,-14.77691923,2.027727,1.157181,154.837799
134,165,96.3136,0.2019,0.6333,104.2736,0.079,0.5158,155.1913,4.3089,1.0515,189.4302,5.8028,1.1517,317.3654,2.6524,0.0322,340.4492,2.9062,0.0228,414.5382,0.3024,0.1112,448.1197,0.3625,0.8982,1952.2115,400.3268,102.605,-16.20500649,2.029944,1.168909,158.545227
135,166,89.9834,0.0842,0.5583,98.5213,0.0161,0.4635,158.5368,3.0248,1.5137,219.7486,7.5481,0.7637,288.4555,2.8552,0.023,311.4189,3.3336,0.0284,374.6087,0.1889,0.0584,407.2471,0.3693,0.4024,2026.2073,416.336,96.4855,-17.04630915,2.004973,1.159141,160.748291
136,167,92.8057,0.0921,0.5914,101.9306,0.05,0.4886,165.3198,1.7304,1.9101,277.8544,3.1525,0.0735,289.7867,5.7983,0.128,310.0025,7.8559,0.1406,404.5308,0.4245,0.0976,438.1542,1.192,0.3259,1987.9937,453.3307,78.3833,-17.95136682,1.9308,1.16518,161.64682
137,168,83.4101,0.0091,0.5154,89.5026,0.0534,0.5156,172.1301,0.781,1.5016,289.5935,3.1864,0.0441,316.488,2.8226,0.0346,378.1376,5.1953,0.0672,395.017,0.5392,0.104,468.6375,10.0655,0.9094,2023.1855,505.0695,65.98,-15.55258435,1.831617,1.162116,162.672592
138,170,63.0741,0.0744,0.5001,72.9856,0.016,0.5467,178.6593,0.4133,1.1546,287.4747,3.2,0.0181,322.2313,2.613,0.0214,374.1313,0.5229,0.1635,394.2288,1.0446,0.0653,556.3909,14.9558,1.3371,2040.905,540.9253,56.1345,-13.5982672,1.749608,1.162318,165.47847
139,171,70.7826,0.0195,0.4958,87.1061,0.1215,0.5209,180.5494,0.3934,1.092,321.1475,3.2279,0.0519,332.7685,1.5803,0.1629,356.0241,1.5363,0.1223,388.6814,3.4349,0.3458,458.6608,11.7948,0.8502,2066.0199,501.6494,70.56,-12.93724817,1.827455,1.15611,162.267044
140,172,87.099,0.0099,0.5334,101.9223,0.2936,0.5425,177.6425,0.6854,1.1679,307.036,7.4436,0.1634,328.4568,5.857,0.052,353.5117,3.1807,0.0123,375.5321,0.6815,0.0856,426.4861,0.7038,1.0699,2012.8603,446.2384,90.3759,-13.73330735,1.925748,1.161677,156.25032
141,173,92.0462,0.0973,0.5813,98.2565,0.4207,0.5644,173.7388,1.5064,1.2335,243.6256,8.3984,0.3361,314.2438,2.844,0.0141,336.7269,2.8961,0.026,390.5541,0.1168,0.1609,420.6253,0.2339,1.0123,1987.2841,425.0031,108.9377,-14.03043334,1.998846,1.164417,151.994568
142,174,88.2886,0.009,0.5419,90.7494,0.3851,0.5664,166.2817,2.5162,1.1756,223.4277,6.8814,0.6029,313.85,2.9591,0.0226,326.1515,2.8121,0.0088,367.9592,0.0056,0.1252,395.3587,0.1997,0.9759,2041.8963,408.5307,113.7154,-15.10975054,2.023036,1.15699,151.465652
143,175,96.377,0.0175,0.5875,99.9232,0.1798,0.6669,167.578,1.7891,1.5705,259.319,10.0722,0.366,313.5776,3.1344,0.0159,318.4132,2.5591,0.015,411.9395,0.2523,0.0808,444.7388,0.7046,0.9379,1957.7061,443.8223,103.5462,-16.75206971,1.979367,1.168687,154.537109
144,177,81.1703,0.0521,0.6817,88.5512,0.0155,0.5421,168.5149,0.9099,1.6942,275.072,3.3682,0.0196,314.4538,3.0004,0.0359,396.416,2.1981,0.071,403.6298,3.5182,0.3529,485.4404,11.4644,1.087,2008.9652,541.4593,66.827,-17.50821926,1.806188,1.164874,165.3638
145,178,48.8245,0.0947,0.6106,59.4817,0.0502,0.4943,172.9703,0.5316,1.5316,300.2279,3.2828,0.0226,329.6635,3.5512,0.0775,351.3128,0.5298,0.3282,388.4015,1.7683,0.1339,545.5134,14.7662,1.4473,2079.0376,565.6716,58.82,-11.27001685,1.746989,1.156999,166.765701
146,179,42.9701,0.0956,0.5012,52.4162,0.0554,0.4851,174.2486,0.7183,1.2345,296.1326,2.8734,0.0155,320.5662,1.2613,0.2807,339.9784,3.3415,0.186,383.7768,2.0266,0.067,514.1713,13.6096,1.0954,2111.055,541.8662,60.6543,-11.22182408,1.772139,1.151685,167.216141
147,180,91.5385,0.0234,0.5759,101.0088,0.004,0.5049,176.3299,0.6954,1.2508,304.7191,2.5252,0.0129,353.3694,5.5124,0.1286,379.496,7.7744,0.0789,397.2323,1.5115,0.1161,476.254,4.5532,0.7812,1979.3947,499.3728,68.1254,-13.77541328,1.84581,1.167742,167.801178
148,181,90.5332,0.0002,0.5344,97.8351,0.0291,0.4881,173.6522,1.0018,1.2219,290.9376,10.0496,0.347,330.759,2.6114,0.0092,363.1106,0.5277,0.0942,370.731,3.103,0.0132,417.1563,1.2499,0.7521,2037.687,438.9074,84.214,-14.23255431,1.93088,1.158178,161.830963
149,182,94.8013,0.0388,0.5733,101.427,0.067,0.5112,171.0161,1.5071,1.2365,258.8262,8.2106,0.304,326.9991,2.5524,0.0101,334.6367,3.4958,0.023,397.0126,0.296,0.1974,425.9646,0.4462,0.9562,1994.1269,411.1692,92.4225,-15.07806128,1.975759,1.163565,154.181396
150,185,78.9315,0.0332,0.586,101.5521,0.0096,0.4557,167.6386,1.2589,1.0718,264.4697,2.9611,0.0447,316.0459,3.0739,0.0359,385.8593,3.6169,0.2041,444.2127,1.9942,0.5262,501.8243,5.0873,0.9753,1965.4211,439.3418,59.0466,-15.74899498,1.822824,1.169222,152.043655
151,186,44.476,0.0889,0.4915,88.5714,0.0089,0.4447,166.5219,1.0408,1.0255,251.0774,2.7008,0.03,321.3395,3.5123,0.0348,363.1755,0.6243,0.2759,429.5449,1.0466,0.0933,512.869,7.1618,1.3693,2062.1911,453.0323,51.2689,-14.69458992,1.760137,1.157475,157.591583
152,187,60.5836,0.0886,0.4414,105.7467,0.0289,0.4604,173.4588,0.8167,1.072,267.3995,2.6539,0.026,324.0915,3.6663,0.0546,387.0976,1.6002,0.1176,436.7913,1.1772,0.244,525.9282,6.9978,1.3211,2009.8013,452.4998,50.9116,-13.62888969,1.762626,1.164661,157.745132
153,188,72.6204,0.0137,0.4214,113.7856,0.1725,0.4407,178.8574,0.6485,0.9017,301.1675,1.9614,0.0876,349.5911,5.1594,0.1658,367.247,2.1528,0.0763,413.4708,2.8787,0.1419,469.5917,3.5091,1.0783,2017.9096,426.245,60.3536,-9.604542558,1.838082,1.161322,153.58902
154,189,76.3871,0.0042,0.3759,112.1401,0.1876,0.4143,180.8965,0.9069,0.8227,287.0931,5.6038,0.1314,323.0822,2.9742,0.038,348.8124,1.4098,0.1673,392.3323,2.5208,0.111,431.9086,1.1711,0.6715,2044.7867,385.8525,72.9473,-9.904868844,1.924826,1.156667,150.395569
155,190,89.177,0.0262,0.4652,115.2251,0.1198,0.4576,178.3832,1.2814,0.9593,256.3657,6.2786,0.1181,334.9432,2.0515,0.0118,354.3918,2.8831,0.0177,402.6487,0.4185,0.1403,460.4208,0.9915,0.5236,1966.5126,371.3384,77.6538,-11.52572717,1.973088,1.167005,149.317703
156,191,87.1787,0.0023,0.5005,104.0507,0.0703,0.4095,172.1027,1.5842,1.1552,240.4375,6.1091,0.33,339.0026,2.7552,0.0135,340.5253,2.3905,0.0162,369.6144,0.1297,0.133,421.0278,0.7017,0.8597,2030.7178,367.6115,82.8639,-12.98142487,1.993939,1.158054,149.099564
157,192,95.2068,0.0199,0.5494,107.9607,0.028,0.4232,168.0235,1.6188,1.3422,261.6317,6.4755,0.2747,309.8115,3.0891,0.0184,327.0025,2.661,0.0057,406.2366,0.2815,0.044,460.0002,1.5461,0.785,1956.2565,377.6848,75.3712,-15.48845282,1.972579,1.168378,148.379364
158,195,73.0863,0.0233,0.4235,85.0271,0.0283,0.4076,165.9342,1.2328,1.2428,252.8763,2.9194,0.1257,307.377,3.2173,0.0326,388.4089,0.5195,0.3323,417.1461,2.7553,0.3061,556.3772,9.0948,1.559,2008.4004,464.791,44.8469,-11.67419604,1.772943,1.16473,156.599594
159,198,88.166,0.0139,0.4009,112.9353,0.0331,0.3667,180.2308,1.1002,0.6602,287.0275,3.1348,0.0743,311.291,4.5014,0.0818,348.3637,3.0789,0.0061,385.7262,0.1097,0.1266,451.5351,2.8995,0.4523,2010.9101,358.1687,64.139,-11.63296863,1.932165,1.161297,149.6185
160,199,79.7499,0.0054,0.3798,118.2081,0.0361,0.3726,182.3643,1.3411,0.6503,252.9471,4.2423,0.0479,329.1433,2.8026,0.0367,346.6013,2.685,0.0156,376.312,0.0211,0.1546,419.199,1.2074,0.4118,2024.9213,322.1174,73.6021,-9.884223765,1.995965,1.158883,142.164764
161,200,78.1428,0.0023,0.4179,120.4254,0.0759,0.4462,181.6903,1.1417,0.9379,252.0067,5.1248,0.1041,335.2187,2.8758,0.0173,352.4281,2.4798,0.015,392.1186,0.0739,0.1734,431.3604,1.4218,0.5685,1977.7885,339.3922,77.3554,-9.650037033,1.997199,1.164925,138.36702
162,201,64.7622,0.0026,0.4465,115.3116,0.0879,0.4705,180.1294,0.7644,1.0874,302.1415,4.9802,0.2561,316.3314,2.8003,0.0342,359.4951,0.4088,0.2359,366.586,4.3144,0.0644,422.6579,2.9433,0.857,2030.7909,388.1409,71.5816,-11.11834768,1.932243,1.157881,140.338654
163,202,66.0943,0.0233,0.4889,114.9245,0.0452,0.5124,177.8783,0.5945,1.0844,295.1651,2.515,0.0206,353.607,3.258,0.1701,395.5296,0.108,0.1551,412.2593,3.8457,0.2837,532.1101,9.6522,1.5135,1966.6761,444.373,55.1567,-12.76462017,1.814334,1.168704,147.744904
164,203,30.0447,0.0707,0.4803,82.2234,0.0136,0.4628,171.8467,0.6391,1.2106,283.1448,2.4445,0.0105,334.1534,0.6844,0.1217,337.2886,3.1113,0.1277,402.8254,1.0568,0.1109,569.5596,12.1417,1.2991,2072.6293,495.5542,49.4637,-12.24466538,1.748183,1.156575,156.686066
165,204,60.8334,0.063,0.5184,83.5217,0.0018,0.4671,167.4371,0.9725,1.56,255.7223,2.9667,0.0082,299.5193,3.5911,0.149,360.2477,0.3726,0.0723,400.7982,2.2126,0.0436,537.6026,11.6106,1.0831,2045.9073,505.2215,53.1131,-16.8677198,1.77103,1.160332,162.435699
166,205,88.1905,0.005,0.5818,100.246,0.0014,0.4929,165.0761,1.05,1.9336,255.8532,2.5482,0.0084,322.4786,3.8006,0.1951,367.6473,10.2138,0.2918,397.0872,0.33,0.0736,476.8787,4.0138,0.5955,1970.9539,493.5314,66.367,-19.36546061,1.85836,1.168586,164.529892
167,208,88.2139,0.2103,0.4641,92.7913,0.1597,0.5096,163.2198,4.4562,0.4804,196.1866,3.9652,1.4429,310.9365,3.1745,0.0151,324.9429,2.4037,0.0091,360.4369,0.0404,0.1684,378.0426,0.2481,0.5058,2054.1056,386.6017,110.2259,-13.80245896,2.038259,1.155665,162.810425
168,209,96.0222,0.0291,0.4942,98.068,0.1053,0.5692,170.0864,1.7097,1.1218,237.7859,9.4553,0.5941,327.6755,3.0047,0.0029,340.6631,2.3128,0.0181,380.455,0.12,0.2377,395.0338,0.3408,0.3949,2019.8365,415.9826,100.8087,-14.24648503,1.988775,1.160453,165.852127
169,210,94.4863,0.0105,0.574,99.3109,0.0019,0.5782,171.9817,0.5628,1.4175,321.8966,2.6867,0.0212,331.3091,12.5598,0.3043,356.3502,4.0085,0.0283,403.2548,0.9127,0.2412,407.7878,1.3214,0.6079,1998.3692,487.2776,82.1044,-15.21228567,1.891569,1.164275,168.813126
170,211,61.747,0.045,0.5434,74.9006,0.0634,0.5599,176.1187,0.351,1.4089,279.959,2.7804,0.0065,333.7101,2.9652,0.1441,350.6252,1.33,0.1495,398.0482,0.4587,0.2444,493.0171,15.8253,1.0756,2075.0992,540.8858,64.1826,-15.80873393,1.783479,1.156197,165.308121
171,213,48.2315,0.0343,0.5657,71.7959,0.167,0.5807,175.2946,0.4352,1.2698,274.526,2.724,0.0234,328.4432,3.231,0.0625,352.284,0.669,0.0927,389.3024,0.9178,0.685,538.5193,16.3591,1.7496,2062.5473,539.9539,63.2926,-13.95682642,1.774524,1.157303,152.545654
